location,latitude,longitude,forecast_issue_time,target_time,forecast_time_hours,start_step_hours,end_step_hours,control_forecast,ensemble_mean,ensemble_median,ensemble_min,ensemble_max,ensemble_spread,observed_rainfall_mm,control_error,ensemble_mean_error,absolute_control_error,absolute_ensemble_mean_error,event_significant,bust,bust_type,month,season,control_vs_ensemble,relative_spread,ensemble_range_ratio,forecast_intensity
Chennai,13.0827,80.2707,2000-08-04,2000-08-13 03:00:00,216,216,219,0.9,0.3,0.0,0.0,0.9,0.9,0.0,0.9,0.3,0.9,0.3,False,0,normal,8,monsoon,0.6000000000000001,2.25,2.25,0.3
Chennai,13.0827,80.2707,2000-08-04,2000-08-13 09:00:00,222,222,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0619888305664062,-0.0619888305664062,-0.0619888305664062,0.0619888305664062,0.0619888305664062,False,0,normal,8,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-08-04,2000-08-13 15:00:00,228,228,231,0.0,0.122,0.0,0.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.122,0.0,0.122,False,0,normal,8,monsoon,-0.122,2.702702702702703,2.702702702702703,0.122
Chennai,13.0827,80.2707,2000-08-04,2000-08-13 21:00:00,234,234,237,0.01,0.486,0.62,0.01,1.0,0.99,7.595539093017578,-7.585539093017578,-7.109539093017578,7.585539093017578,7.109539093017578,True,1,missed_event,8,monsoon,-0.476,1.689419795221843,1.689419795221843,0.486
Chennai,13.0827,80.2707,2000-08-22,2000-08-22 03:00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1.2521743774414062,-1.2521743774414062,-1.2521743774414062,1.2521743774414062,1.2521743774414062,True,0,normal,8,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-08-22,2000-08-22 09:00:00,6,6,9,0.9,0.34,0.2,0.0,0.9,0.9,0.4925727844238281,0.4074272155761719,-0.1525727844238281,0.4074272155761719,0.1525727844238281,False,0,normal,8,monsoon,0.56,2.0454545454545454,2.0454545454545454,0.34
Chennai,13.0827,80.2707,2000-08-22,2000-08-22 15:00:00,12,12,15,1.3,0.42,0.2,0.0,1.3,1.3,0.4305839538574219,0.8694160461425782,-0.0105839538574218,0.8694160461425782,0.0105839538574218,True,0,normal,8,monsoon,0.8800000000000001,2.5,2.5,0.42
Chennai,13.0827,80.2707,2000-08-22,2000-08-22 21:00:00,18,18,21,0.01,1.036,0.1,0.0,4.9,4.9,0.0762939453125,-0.0662939453125,0.9597060546875,0.0662939453125,0.9597060546875,False,0,normal,8,monsoon,-1.026,4.313380281690141,4.313380281690141,1.036
Chennai,13.0827,80.2707,2000-08-22,2000-08-23 03:00:00,24,24,27,0.0,0.596,0.0,0.0,2.5,2.5,0.0042915344238281,-0.0042915344238281,0.5917084655761718,0.0042915344238281,0.5917084655761718,False,0,normal,8,monsoon,-0.596,3.591954022988506,3.591954022988506,0.596
Chennai,13.0827,80.2707,2000-08-22,2000-08-23 09:00:00,30,30,33,0.0,0.018,0.0,0.0,0.09,0.09,0.0853538513183593,-0.0853538513183593,-0.0673538513183593,0.0853538513183593,0.0673538513183593,False,0,normal,8,monsoon,-0.018,0.7627118644067796,0.7627118644067796,0.018
Chennai,13.0827,80.2707,2000-08-22,2000-08-23 15:00:00,36,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,8,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-08-22,2000-08-23 21:00:00,42,42,45,1.43,0.548,0.51,0.0,1.43,1.43,0.0042915344238281,1.4257084655761718,0.5437084655761719,1.4257084655761718,0.5437084655761719,True,0,normal,8,monsoon,0.8819999999999999,2.20679012345679,2.20679012345679,0.548
Chennai,13.0827,80.2707,2000-08-22,2000-08-24 03:00:00,48,48,51,0.02,0.16,0.02,0.0,0.6000000000000001,0.6000000000000001,0.7524490356445312,-0.7324490356445312,-0.5924490356445312,0.7324490356445312,0.5924490356445312,False,0,normal,8,monsoon,-0.14,2.307692307692308,2.307692307692308,0.16
Chennai,13.0827,80.2707,2000-08-22,2000-08-24 09:00:00,54,54,57,0.0,0.004,0.0,0.0,0.02,0.02,0.0958442687988281,-0.0958442687988281,-0.0918442687988281,0.0958442687988281,0.0918442687988281,False,0,normal,8,monsoon,-0.004,0.1923076923076923,0.1923076923076923,0.004
Chennai,13.0827,80.2707,2000-08-22,2000-08-24 15:00:00,60,60,63,0.08,0.736,0.08,0.0,3.0,3.0,1.7175674438476562,-1.6375674438476562,-0.9815674438476564,1.6375674438476562,0.9815674438476564,True,1,missed_event,8,monsoon,-0.656,3.5885167464114835,3.5885167464114835,0.736
Chennai,13.0827,80.2707,2000-08-22,2000-08-24 21:00:00,66,66,69,0.02,0.51,0.33,0.0,1.2000000000000002,1.2000000000000002,0.0,0.02,0.51,0.02,0.51,False,0,normal,8,monsoon,-0.49,1.9672131147540988,1.9672131147540988,0.51
Chennai,13.0827,80.2707,2000-08-22,2000-08-25 03:00:00,72,72,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,8,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-08-22,2000-08-25 09:00:00,78,78,81,0.0,0.1,0.0,0.0,0.4,0.4,0.0,0.0,0.1,0.0,0.1,False,0,normal,8,monsoon,-0.1,2.0,2.0,0.1
Chennai,13.0827,80.2707,2000-08-22,2000-08-25 15:00:00,84,84,87,1.3,0.52,0.5,0.0,1.3,1.3,0.6132125854492188,0.6867874145507813,-0.0932125854492187,0.6867874145507813,0.0932125854492187,True,0,normal,8,monsoon,0.78,2.096774193548387,2.096774193548387,0.52
Chennai,13.0827,80.2707,2000-08-22,2000-08-25 21:00:00,90,90,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0009536743164062,-0.0009536743164062,-0.0009536743164062,0.0009536743164062,0.0009536743164062,False,0,normal,8,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-08-22,2000-08-26 03:00:00,96,96,99,0.0,0.08,0.0,0.0,0.4,0.4,0.1187324523925781,-0.1187324523925781,-0.038732452392578,0.1187324523925781,0.038732452392578,False,0,normal,8,monsoon,-0.08,2.2222222222222223,2.2222222222222223,0.08
Chennai,13.0827,80.2707,2000-08-22,2000-08-26 09:00:00,102,102,105,0.0,0.0199999999999999,0.0,0.0,0.09,0.09,0.0,0.0,0.0199999999999999,0.0,0.0199999999999999,False,0,normal,8,monsoon,-0.0199999999999999,0.7500000000000006,0.7500000000000006,0.0199999999999999
Chennai,13.0827,80.2707,2000-08-22,2000-08-26 15:00:00,108,108,111,2.19,1.7920000000000005,1.23,0.54,4.0,3.46,0.0019073486328125,2.1880926513671874,1.790092651367188,2.1880926513671874,1.790092651367188,True,1,false_alarm,8,monsoon,0.39799999999999947,1.8287526427061305,1.8287526427061305,1.7920000000000005
Chennai,13.0827,80.2707,2000-08-22,2000-08-26 21:00:00,114,114,117,0.0,0.514,0.2,0.0,1.98,1.98,0.0,0.0,0.514,0.0,0.514,False,0,normal,8,monsoon,-0.514,3.224755700325733,3.224755700325733,0.514
Chennai,13.0827,80.2707,2000-08-22,2000-08-27 03:00:00,120,120,123,0.0,0.08,0.0,0.0,0.4,0.4,0.0,0.0,0.08,0.0,0.08,False,0,normal,8,monsoon,-0.08,2.2222222222222223,2.2222222222222223,0.08
Chennai,13.0827,80.2707,2000-08-22,2000-08-27 09:00:00,126,126,129,0.0,0.24,0.0,0.0,1.2,1.2,0.0,0.0,0.24,0.0,0.24,False,0,normal,8,monsoon,-0.24,3.5294117647058827,3.5294117647058827,0.24
Chennai,13.0827,80.2707,2000-08-22,2000-08-27 15:00:00,132,132,135,0.44,0.9200000000000002,0.44,0.0,3.2,3.2,0.0,0.44,0.9200000000000002,0.44,0.9200000000000002,False,0,normal,8,monsoon,-0.48000000000000015,3.137254901960784,3.137254901960784,0.9200000000000002
Chennai,13.0827,80.2707,2000-08-22,2000-08-27 21:00:00,138,138,141,1.47,0.818,0.11,0.0,2.51,2.51,0.0,1.47,0.818,1.47,0.818,True,0,normal,8,monsoon,0.652,2.7342047930283226,2.7342047930283226,0.818
Chennai,13.0827,80.2707,2000-08-22,2000-08-28 03:00:00,144,144,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,8,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-08-22,2000-08-28 09:00:00,150,150,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0333786010742187,-0.0333786010742187,-0.0333786010742187,0.0333786010742187,0.0333786010742187,False,0,normal,8,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-08-22,2000-08-28 15:00:00,156,156,159,0.8,0.8380000000000001,0.8,0.5,1.49,0.99,2.3040771484375,-1.5040771484375,-1.4660771484375,1.5040771484375,1.4660771484375,True,1,missed_event,8,monsoon,-0.038000000000000034,1.0554371002132195,1.0554371002132195,0.8380000000000001
Chennai,13.0827,80.2707,2000-08-22,2000-08-28 21:00:00,162,162,165,0.0,1.0420000000000005,0.01,0.0,5.1000000000000005,5.1000000000000005,0.0,0.0,1.0420000000000005,0.0,1.0420000000000005,False,0,normal,8,monsoon,-1.0420000000000005,4.4658493870402785,4.4658493870402785,1.0420000000000005
Chennai,13.0827,80.2707,2000-08-22,2000-08-29 03:00:00,168,168,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,8,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-08-22,2000-08-29 09:00:00,174,174,177,0.7000000000000001,0.42,0.3,0.0,1.0,1.0,0.0772476196289062,0.6227523803710939,0.3427523803710938,0.6227523803710939,0.3427523803710938,False,0,normal,8,monsoon,0.2800000000000001,1.923076923076923,1.923076923076923,0.42
Chennai,13.0827,80.2707,2000-08-22,2000-08-29 15:00:00,180,180,183,0.0,1.2,0.43,0.0,4.2700000000000005,4.2700000000000005,0.8306503295898438,-0.8306503295898438,0.3693496704101562,0.8306503295898438,0.3693496704101562,False,0,normal,8,monsoon,-1.2,3.284615384615385,3.284615384615385,1.2
Chennai,13.0827,80.2707,2000-08-22,2000-08-29 21:00:00,186,186,189,0.7000000000000001,0.36,0.3,0.0,0.8,0.8,0.0,0.7000000000000001,0.36,0.7000000000000001,0.36,False,0,normal,8,monsoon,0.3400000000000001,1.7391304347826089,1.7391304347826089,0.36
Chennai,13.0827,80.2707,2000-08-22,2000-08-30 03:00:00,192,192,195,0.0,0.02,0.0,0.0,0.1,0.1,0.0,0.0,0.02,0.0,0.02,False,0,normal,8,monsoon,-0.02,0.8333333333333333,0.8333333333333333,0.02
Chennai,13.0827,80.2707,2000-08-22,2000-08-30 09:00:00,198,198,201,0.0,0.06,0.0,0.0,0.3,0.3,0.0,0.0,0.06,0.0,0.06,False,0,normal,8,monsoon,-0.06,1.875,1.875,0.06
Chennai,13.0827,80.2707,2000-08-22,2000-08-30 15:00:00,204,204,207,0.0,0.76,0.1,0.0,2.0,2.0,0.0123977661132812,-0.0123977661132812,0.7476022338867188,0.0123977661132812,0.7476022338867188,False,0,normal,8,monsoon,-0.76,2.3255813953488373,2.3255813953488373,0.76
Chennai,13.0827,80.2707,2000-08-22,2000-08-30 21:00:00,210,210,213,0.0,0.28,0.0,0.0,1.3,1.3,0.003814697265625,-0.003814697265625,0.276185302734375,0.003814697265625,0.276185302734375,False,0,normal,8,monsoon,-0.28,3.4210526315789473,3.4210526315789473,0.28
Chennai,13.0827,80.2707,2000-08-22,2000-08-31 03:00:00,216,216,219,0.0,0.22,0.0,0.0,0.7000000000000001,0.7000000000000001,0.0,0.0,0.22,0.0,0.22,False,0,normal,8,monsoon,-0.22,2.1875,2.1875,0.22
Chennai,13.0827,80.2707,2000-08-22,2000-08-31 09:00:00,222,222,225,0.0,1.732,0.05,0.0,8.11,8.11,0.0033378601074218,-0.0033378601074218,1.728662139892578,0.0033378601074218,1.728662139892578,False,0,normal,8,monsoon,-1.732,4.426855895196506,4.426855895196506,1.732
Chennai,13.0827,80.2707,2000-08-22,2000-08-31 15:00:00,228,228,231,1.5,1.516,0.1,0.0,5.9,5.9,0.0,1.5,1.516,1.5,1.516,True,0,normal,8,monsoon,-0.016000000000000014,3.650990099009901,3.650990099009901,1.516
Chennai,13.0827,80.2707,2000-08-22,2000-08-31 21:00:00,234,234,237,0.0,0.68,0.0,0.0,3.3000000000000003,3.3000000000000003,0.0,0.0,0.68,0.0,0.68,False,0,normal,8,monsoon,-0.68,4.230769230769231,4.230769230769231,0.68
Chennai,13.0827,80.2707,2000-09-09,2000-09-09 03:00:00,0,0,3,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.8,0.8,0.8,0.8,False,0,normal,9,monsoon,0.0,0.0,0.0,0.8
Chennai,13.0827,80.2707,2000-09-09,2000-09-09 09:00:00,6,6,9,0.0,0.16,0.0,0.0,0.8,0.8,0.0004768371582031,-0.0004768371582031,0.1595231628417969,0.0004768371582031,0.1595231628417969,False,0,normal,9,monsoon,-0.16,3.076923076923077,3.076923076923077,0.16
Chennai,13.0827,80.2707,2000-09-09,2000-09-09 15:00:00,12,12,15,0.37,0.154,0.0,0.0,0.4,0.4,0.0,0.37,0.154,0.37,0.154,False,0,normal,9,monsoon,0.216,1.5748031496062993,1.5748031496062993,0.154
Chennai,13.0827,80.2707,2000-09-09,2000-09-09 21:00:00,18,18,21,0.01,0.882,0.0,0.0,4.4,4.4,0.0166893005371093,-0.0066893005371092,0.8653106994628907,0.0066893005371092,0.8653106994628907,False,0,normal,9,monsoon,-0.872,4.480651731160896,4.480651731160896,0.882
Chennai,13.0827,80.2707,2000-09-09,2000-09-10 03:00:00,24,24,27,0.0,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,0.4,False,0,normal,9,monsoon,-0.4,4.0,4.0,0.4
Chennai,13.0827,80.2707,2000-09-09,2000-09-10 09:00:00,30,30,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,9,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-10 15:00:00,36,36,39,0.0,0.04,0.0,0.0,0.1,0.1,0.1177787780761718,-0.1177787780761718,-0.0777787780761718,0.1177787780761718,0.0777787780761718,False,0,normal,9,monsoon,-0.04,0.7142857142857143,0.7142857142857143,0.04
Chennai,13.0827,80.2707,2000-09-09,2000-09-10 21:00:00,42,42,45,1.0,2.56,1.0,0.0,9.0,9.0,0.0014305114746093,0.9985694885253908,2.5585694885253907,0.9985694885253908,2.5585694885253907,True,0,normal,9,monsoon,-1.56,3.3834586466165413,3.3834586466165413,2.56
Chennai,13.0827,80.2707,2000-09-09,2000-09-11 03:00:00,48,48,51,0.0,0.16,0.0,0.0,0.7000000000000001,0.7000000000000001,0.0,0.0,0.16,0.0,0.16,False,0,normal,9,monsoon,-0.16,2.6923076923076925,2.6923076923076925,0.16
Chennai,13.0827,80.2707,2000-09-09,2000-09-11 09:00:00,54,54,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,9,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-11 15:00:00,60,60,63,0.0,0.27,0.1,0.0,1.0,1.0,0.4639625549316406,-0.4639625549316406,-0.1939625549316406,0.4639625549316406,0.1939625549316406,False,0,normal,9,monsoon,-0.27,2.7027027027027026,2.7027027027027026,0.27
Chennai,13.0827,80.2707,2000-09-09,2000-09-11 21:00:00,66,66,69,0.18,1.336,0.2,0.1,5.0,4.9,0.0095367431640625,0.1704632568359375,1.3264632568359376,0.1704632568359375,1.3264632568359376,False,0,normal,9,monsoon,-1.1560000000000001,3.4122562674094707,3.4122562674094707,1.336
Chennai,13.0827,80.2707,2000-09-09,2000-09-12 03:00:00,72,72,75,0.0,0.408,0.0,0.0,1.9,1.9,0.0,0.0,0.408,0.0,0.408,False,0,normal,9,monsoon,-0.408,3.74015748031496,3.74015748031496,0.408
Chennai,13.0827,80.2707,2000-09-09,2000-09-12 09:00:00,78,78,81,0.25,0.05,0.0,0.0,0.25,0.25,0.0224113464355468,0.2275886535644532,0.0275886535644532,0.2275886535644532,0.0275886535644532,False,0,normal,9,monsoon,0.2,1.6666666666666665,1.6666666666666665,0.05
Chennai,13.0827,80.2707,2000-09-09,2000-09-12 15:00:00,84,84,87,1.25,0.43,0.2,0.1,1.25,1.15,0.0448226928710937,1.2051773071289062,0.3851773071289063,1.2051773071289062,0.3851773071289063,True,0,normal,9,monsoon,0.8200000000000001,2.1698113207547167,2.1698113207547167,0.43
Chennai,13.0827,80.2707,2000-09-09,2000-09-12 21:00:00,90,90,93,1.84,2.444,1.84,0.01,7.800000000000001,7.790000000000001,0.0,1.84,2.444,1.84,2.444,True,1,false_alarm,9,monsoon,-0.6039999999999999,3.062106918238994,3.062106918238994,2.444
Chennai,13.0827,80.2707,2000-09-09,2000-09-13 03:00:00,96,96,99,0.0,0.114,0.0,0.0,0.5700000000000001,0.5700000000000001,0.0,0.0,0.114,0.0,0.114,False,0,normal,9,monsoon,-0.114,2.663551401869159,2.663551401869159,0.114
Chennai,13.0827,80.2707,2000-09-09,2000-09-13 09:00:00,102,102,105,0.0,0.22,0.0,0.0,0.6000000000000001,0.6000000000000001,0.0085830688476562,-0.0085830688476562,0.2114169311523438,0.0085830688476562,0.2114169311523438,False,0,normal,9,monsoon,-0.22,1.8750000000000002,1.8750000000000002,0.22
Chennai,13.0827,80.2707,2000-09-09,2000-09-13 15:00:00,108,108,111,0.5,0.1,0.0,0.0,0.5,0.5,0.0,0.5,0.1,0.5,0.1,False,0,normal,9,monsoon,0.4,2.5,2.5,0.1
Chennai,13.0827,80.2707,2000-09-09,2000-09-13 21:00:00,114,114,117,0.5,0.8959999999999999,0.5,0.0,3.28,3.28,0.0066757202148437,0.4933242797851563,0.8893242797851562,0.4933242797851563,0.8893242797851562,False,0,normal,9,monsoon,-0.3959999999999999,3.2931726907630523,3.2931726907630523,0.8959999999999999
Chennai,13.0827,80.2707,2000-09-09,2000-09-14 03:00:00,120,120,123,1.1,0.782,0.6000000000000001,0.0,2.2,2.2,0.0066757202148437,1.0933242797851563,0.7753242797851563,1.0933242797851563,0.7753242797851563,True,0,normal,9,monsoon,0.31800000000000006,2.4943310657596376,2.4943310657596376,0.782
Chennai,13.0827,80.2707,2000-09-09,2000-09-14 09:00:00,126,126,129,0.0,0.1,0.0,0.0,0.5,0.5,0.0014305114746093,-0.0014305114746093,0.0985694885253907,0.0014305114746093,0.0985694885253907,False,0,normal,9,monsoon,-0.1,2.5,2.5,0.1
Chennai,13.0827,80.2707,2000-09-09,2000-09-14 15:00:00,132,132,135,1.5,0.48,0.3,0.0,1.5,1.5,0.0,1.5,0.48,1.5,0.48,True,0,normal,9,monsoon,1.02,2.586206896551724,2.586206896551724,0.48
Chennai,13.0827,80.2707,2000-09-09,2000-09-14 21:00:00,138,138,141,0.65,1.848,1.39,0.4,3.8,3.4,0.0,0.65,1.848,0.65,1.848,False,0,normal,9,monsoon,-1.198,1.7453798767967144,1.7453798767967144,1.848
Chennai,13.0827,80.2707,2000-09-09,2000-09-15 03:00:00,144,144,147,0.05,0.13,0.0,0.0,0.6000000000000001,0.6000000000000001,0.0,0.05,0.13,0.05,0.13,False,0,normal,9,monsoon,-0.08,2.6086956521739135,2.6086956521739135,0.13
Chennai,13.0827,80.2707,2000-09-09,2000-09-15 09:00:00,150,150,153,0.0,0.002,0.0,0.0,0.01,0.01,0.0171661376953125,-0.0171661376953125,-0.0151661376953125,0.0171661376953125,0.0151661376953125,False,0,normal,9,monsoon,-0.002,0.09803921568627451,0.09803921568627451,0.002
Chennai,13.0827,80.2707,2000-09-09,2000-09-15 15:00:00,156,156,159,0.41,0.362,0.0,0.0,1.4,1.4,0.0,0.41,0.362,0.41,0.362,False,0,normal,9,monsoon,0.04799999999999999,3.0303030303030303,3.0303030303030303,0.362
Chennai,13.0827,80.2707,2000-09-09,2000-09-15 21:00:00,162,162,165,0.5,0.4800000000000001,0.5,0.0,1.1,1.1,0.7829666137695312,-0.2829666137695312,-0.3029666137695311,0.2829666137695312,0.3029666137695311,False,0,normal,9,monsoon,0.019999999999999907,1.896551724137931,1.896551724137931,0.4800000000000001
Chennai,13.0827,80.2707,2000-09-09,2000-09-16 03:00:00,168,168,171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,normal,9,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-09-09,2000-09-16 09:00:00,174,174,177,0.0,0.02,0.0,0.0,0.1,0.1,0.2450942993164062,-0.2450942993164062,-0.2250942993164062,0.2450942993164062,0.2250942993164062,False,0,normal,9,monsoon,-0.02,0.8333333333333333,0.8333333333333333,0.02
Chennai,13.0827,80.2707,2000-09-09,2000-09-16 15:00:00,180,180,183,0.05,0.192,0.05,0.0,0.51,0.51,0.1816749572753906,-0.1316749572753905,0.0103250427246094,0.1316749572753905,0.0103250427246094,False,0,normal,9,monsoon,-0.14200000000000002,1.7465753424657533,1.7465753424657533,0.192
Chennai,13.0827,80.2707,2000-09-09,2000-09-16 21:00:00,186,186,189,2.3000000000000003,1.6200000000000003,0.5,0.0,5.300000000000001,5.300000000000001,6.508827209472656,-4.208827209472656,-4.888827209472656,4.208827209472656,4.888827209472656,True,1,magnitude_error,9,monsoon,0.6799999999999999,3.081395348837209,3.081395348837209,1.6200000000000003
Chennai,13.0827,80.2707,2000-09-09,2000-09-17 03:00:00,192,192,195,0.09,0.998,0.09,0.0,4.6000000000000005,4.6000000000000005,0.00762939453125,0.08237060546875,0.99037060546875,0.08237060546875,0.99037060546875,False,0,normal,9,monsoon,-0.908,4.189435336976321,4.189435336976321,0.998
Chennai,13.0827,80.2707,2000-09-09,2000-09-17 09:00:00,198,198,201,0.0,0.18,0.0,0.0,0.9,0.9,0.06103515625,-0.06103515625,0.11896484375,0.06103515625,0.11896484375,False,0,normal,9,monsoon,-0.18,3.214285714285714,3.214285714285714,0.18
Chennai,13.0827,80.2707,2000-09-09,2000-09-17 15:00:00,204,204,207,0.5,0.6,0.3,0.0,2.2,2.2,0.0,0.5,0.6,0.5,0.6,False,0,normal,9,monsoon,-0.09999999999999998,3.1428571428571432,3.1428571428571432,0.6
Chennai,13.0827,80.2707,2000-09-09,2000-09-17 21:00:00,210,210,213,1.53,0.466,0.0,0.0,1.53,1.53,0.7758140563964844,0.7541859436035157,-0.3098140563964843,0.7541859436035157,0.3098140563964843,True,0,normal,9,monsoon,1.064,2.703180212014134,2.703180212014134,0.466
Chennai,13.0827,80.2707,2000-09-09,2000-09-18 03:00:00,216,216,219,0.0,0.86,0.0,0.0,3.9,3.9,0.0,0.0,0.86,0.0,0.86,False,0,normal,9,monsoon,-0.86,4.0625,4.0625,0.86
Chennai,13.0827,80.2707,2000-09-09,2000-09-18 09:00:00,222,222,225,0.35,0.0699999999999999,0.0,0.0,0.35,0.35,0.9822845458984376,-0.6322845458984376,-0.9122845458984375,0.6322845458984376,0.9122845458984375,False,0,normal,9,monsoon,0.2800000000000001,2.058823529411766,2.058823529411766,0.0699999999999999
Chennai,13.0827,80.2707,2000-09-09,2000-09-18 15:00:00,228,228,231,1.17,1.244,1.17,0.0,2.6,2.6,3.1943321228027344,-2.0243321228027344,-1.9503321228027344,2.0243321228027344,1.9503321228027344,True,1,magnitude_error,9,monsoon,-0.07400000000000007,1.9345238095238095,1.9345238095238095,1.244
Chennai,13.0827,80.2707,2000-09-09,2000-09-18 21:00:00,234,234,237,2.44,1.114,0.8,0.0,2.44,2.44,0.1397132873535156,2.3002867126464843,0.9742867126464844,2.3002867126464843,0.9742867126464844,True,1,false_alarm,9,monsoon,1.3259999999999998,2.0098846787479405,2.0098846787479405,1.114
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 03:00:00,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.6422996520996094,-0.6422996520996094,-0.6422996520996094,0.6422996520996094,0.6422996520996094,False,0,normal,9,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 09:00:00,6,6,9,0.0,0.04,0.0,0.0,0.2,0.2,0.0958442687988281,-0.0958442687988281,-0.055844268798828,0.0958442687988281,0.055844268798828,False,0,normal,9,monsoon,-0.04,1.4285714285714286,1.4285714285714286,0.04
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 15:00:00,12,12,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0624656677246093,-0.0624656677246093,-0.0624656677246093,0.0624656677246093,0.0624656677246093,False,0,normal,9,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-27 21:00:00,18,18,21,0.24,0.788,0.24,0.0,3.1,3.1,1.590251922607422,-1.350251922607422,-0.8022519226074221,1.350251922607422,0.8022519226074221,True,0,normal,9,monsoon,-0.548,3.490990990990991,3.490990990990991,0.788
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 03:00:00,24,24,27,0.4,0.544,0.06,0.0,2.24,2.24,0.0162124633789062,0.3837875366210938,0.5277875366210938,0.3837875366210938,0.5277875366210938,False,0,normal,9,monsoon,-0.14400000000000002,3.4782608695652177,3.4782608695652177,0.544
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 09:00:00,30,30,33,0.01,0.002,0.0,0.0,0.01,0.01,0.0066757202148437,0.0033242797851563,-0.0046757202148437,0.0033242797851563,0.0046757202148437,False,0,normal,9,monsoon,0.008,0.09803921568627451,0.09803921568627451,0.002
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 15:00:00,36,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0028610229492187,-0.0028610229492187,-0.0028610229492187,0.0028610229492187,0.0028610229492187,False,0,normal,9,monsoon,0.0,0.0,0.0,0.0
Chennai,13.0827,80.2707,2000-09-27,2000-09-28 21:00:00,42,42,45,3.4000000000000004,1.63,1.2000000000000002,0.4,3.4000000000000004,3.0000000000000004,1.2140274047851562,2.185972595214844,0.4159725952148436,2.185972595214844,0.4159725952148436,True,1,magnitude_error,9,monsoon,1.7700000000000005,1.7341040462427748,1.7341040462427748,1.63
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 03:00:00,48,48,51,0.02,0.044,0.0,0.0,0.2,0.2,0.0457763671875,-0.0257763671875,-0.0017763671875,0.0257763671875,0.0017763671875,False,0,normal,9,monsoon,-0.023999999999999997,1.3888888888888888,1.3888888888888888,0.044
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 09:00:00,54,54,57,0.0,0.028,0.0,0.0,0.1,0.1,0.0557899475097656,-0.0557899475097656,-0.0277899475097655,0.0557899475097656,0.0277899475097655,False,0,normal,9,monsoon,-0.028,0.78125,0.78125,0.028
Chennai,13.0827,80.2707,2000-09-27,2000-09-29 15:00:00,60,60,63,2.16,0.8320000000000001,0.5,0.0,2.16,2.16,3.3512115478515625,-1.1912115478515624,-2.519211547851562,1.1912115478515624,2.519211547851562,True,0,normal,9,monsoon,1.328,2.3175965665236054,2.3175965665236054,0.8320000000000001
